                                231255390018767786;21/06/19 05:01:33,010000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;21/06/19;21/06/19;21/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31844;                                           2289122;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018905298;04/07/19 07:38:13,316000000                                                ;ResiakRefri         ;Loja001             ;T0010001            ;12/04/19;Userede             ;                    ;                                ;Administração Manutenção Rede                                   ;Estatística                                                     ;                                                  ;                                                  ;        ; ;04/07/19;04/07/19;04/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31875;                                         249977696;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018850102;30/06/19 05:01:25,270000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;30/06/19;30/06/19;30/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31867;                                           2262956;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018959402;07/07/19 05:01:03,866000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;07/07/19;07/07/19;07/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31878;                                         249588138;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018765609;20/06/19 05:00:55,782000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;20/06/19;20/06/19;20/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31843;                                           2377766;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018996540;10/07/19 05:02:11,612000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;10/07/19;10/07/19;10/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31881;                                         249783278;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018744611;17/06/19 05:00:44,321000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;17/06/19;17/06/19;17/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             30718;                                           2251702;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390019078967;14/07/19 05:01:54,739000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;14/07/19;14/07/19;14/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31885;                                           2013562;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018804349;27/06/19 05:01:30,553000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;27/06/19;27/06/19;27/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31860;                                           2238464;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018799411;26/06/19 07:34:20,689000000                                                ;ResiakRefri         ;Loja001             ;T0010001            ;12/04/19;Userede             ;                    ;                                ;Administração Manutenção Rede                                   ;Estatística                                                     ;                                                  ;                                                  ;        ; ;26/06/19;26/06/19;26/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31858;                                           2507478;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018716930;15/06/19 08:00:27,916000000                                                ;ResiakRefri         ;Loja001             ;T0010001            ;12/04/19;Userede             ;                    ;                                ;Administração Manutenção Rede                                   ;Estatística                                                     ;                                                  ;                                                  ;        ; ;15/06/19;15/06/19;15/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             30716;                                           2543166;                                                  ;                                                  ;                ;000;Com sucesso
